DateAndTime            ,Date            ,Time        ,Fault_name                ,Val                     
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,Lineshaft1_Axis_Fault     ,                     0.0
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,Long_product_Fault        ,                     0.0
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,LPFP_ullnose_Axis_Fault   ,                     0.0
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,Power_Feed_Roller_Fault   ,                     0.0
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,Film_axis_fault           ,                     0.0
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,Wrapper_Torn              ,                     0.0
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,Backlog_Axis_Fault        ,                     0.0
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,Bosch_Stop_By_Push_Button ,                     0.0
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,NULL                      ,                     0.0
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,Discharge_Axis_Fault      ,                     0.0
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,Heater_1_Fault            ,                     0.0
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,Accumulator_Axis_Fault    ,                     0.0
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,Any_Heater_Fault          ,                     0.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,Bosch_Downstreem_Not_ready,                  1992.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,High_Product_Stop         ,                   126.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,Heater_2_Fault            ,                     9.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,Heater_3_Fault            ,                     0.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,Heater_4_Fault            ,                     0.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,Heater_5_Fault            ,                     0.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,Backlog_Axis_Fault        ,                     0.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,Bosch_Stop_By_Push_Button ,                     0.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,NULL                      ,                     0.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,Discharge_Axis_Fault      ,                     0.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,Heater_1_Fault            ,                     0.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,Infeed_Axis_Fault_T       ,                     0.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,Lineshaft1_Axis_Fault     ,                     0.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,Long_product_Fault        ,                     0.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,LPFP_ullnose_Axis_Fault   ,                     0.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,Power_Feed_Roller_Fault   ,                     0.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,Film_axis_fault           ,                     0.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,Wrapper_Torn              ,                     0.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,Accumulator_Axis_Fault    ,                     0.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,Any_Heater_Fault          ,                     0.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,Bosch_Downstreem_Not_ready,                  1991.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,High_Product_Stop         ,                   126.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,Heater_2_Fault            ,                     9.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,Heater_3_Fault            ,                     0.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,Heater_4_Fault            ,                     0.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,Heater_5_Fault            ,                     0.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,Backlog_Axis_Fault        ,                     0.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,Bosch_Stop_By_Push_Button ,                     0.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,NULL                      ,                     0.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,Discharge_Axis_Fault      ,                     0.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,Heater_1_Fault            ,                     0.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,Accumulator_Axis_Fault    ,                     0.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,Any_Heater_Fault          ,                     0.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,Infeed_Axis_Fault_T       ,                     0.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,Lineshaft1_Axis_Fault     ,                     0.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,Long_product_Fault        ,                     0.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,LPFP_ullnose_Axis_Fault   ,                     0.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,Power_Feed_Roller_Fault   ,                     0.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,Film_axis_fault           ,                     0.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,Wrapper_Torn              ,                     0.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,Bosch_Downstreem_Not_ready,                  1962.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,High_Product_Stop         ,                   121.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,Heater_2_Fault            ,                     9.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,Heater_3_Fault            ,                     0.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,Heater_4_Fault            ,                     0.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,Heater_5_Fault            ,                     0.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,Accumulator_Axis_Fault    ,                     0.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,Any_Heater_Fault          ,                     0.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,Infeed_Axis_Fault_T       ,                     0.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,Lineshaft1_Axis_Fault     ,                     0.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,Long_product_Fault        ,                     0.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,LPFP_ullnose_Axis_Fault   ,                     0.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,Power_Feed_Roller_Fault   ,                     0.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,Film_axis_fault           ,                     0.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,Wrapper_Torn              ,                     0.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,Backlog_Axis_Fault        ,                     0.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,Bosch_Stop_By_Push_Button ,                     0.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,NULL                      ,                     0.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,Discharge_Axis_Fault      ,                     0.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,Heater_1_Fault            ,                     0.0
2022-11-17 23:34:00.000,      2022-11-17,23:34:00    ,Bosch_Downstreem_Not_ready,                  1903.0
